"ID","DATE","MODEL","KRNAME","PRICE","CONTRANT","AGENCY","GUARANTEE","CHANGES","CONDITIONS","COMPONENT","SRC","SOLD"
"17082847","2017-06-01"," SM-A500S ","갤럭시A5","85000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6009.jpg","N/A"
"17082849","2017-06-01"," SM-G900S ","갤럭시 S5","54000","모름","SKT (마이크로유심) ","미확인 ","유심기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5703.jpg","N/A"
"17082850","2017-06-01"," LG-F300K ","엘지 뷰3","43000","모름","KT (마이크로유심) ","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5512.jpg","N/A"
"17082871","2017-06-01"," SCH-W830 ","매직홀","60000","요금할인약정 가능","SKT","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/4633.jpg","N/A"
"17082898","2017-06-01"," SM-G955N 128GB ","갤럭시S8+","1000000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6538.jpg","판매가 완료된 상품 입니다."
"17082902","2017-06-01"," A1586 16GB ","아이폰6","150000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5900.jpg","N/A"
"17082904","2017-06-01"," EE-MG950 ","삼성 덱스","75000","요금할인약정 불가","","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6544.jpg","판매가 완료된 상품 입니다."
"17082907","2017-06-01"," A1778 128GB ","아이폰7","660000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6425.jpg","N/A"
"17082913","2017-06-01"," SM-G920S 32GB ","갤럭시 S6","145000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6028.jpg","판매가 완료된 상품 입니다."
"17082919","2017-06-01"," A1778 128GB ","아이폰7","640000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6425.jpg","N/A"
"17082935","2017-06-01"," SM-G900K ","갤럭시 S5","80000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5774.jpg","N/A"
"17082946","2017-06-01"," A1784 128GB ","아이폰7플러스","930000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6427.jpg","판매가 완료된 상품 입니다."
"17082948","2017-06-01"," SM-G935L 32GB ","갤럭시 S7 엣지","270000","요금할인약정 불가","LG U+ (나노유심) ","무상 보증기간 만료 ","유심기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6295.jpg","N/A"
"17082961","2017-06-01"," A1688 128GB ","아이폰6s","610000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6182.jpg","N/A"
"17082963","2017-06-01"," LG-F700L ","엘지G5","200000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6346.jpg","N/A"
"17082966","2017-06-01"," LG-F300L ","엘지 뷰3","67000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5513.jpg","판매가 완료된 상품 입니다."
"17082970","2017-06-01"," A1586 16GB ","아이폰6","200000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/5900.jpg","N/A"
"17082982","2017-06-01"," SM-N916S ","갤럭시 노트4 S-LTE","155000","모름","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6015.jpg","판매가 완료된 상품 입니다."
"17082985","2017-06-01"," LG-F600K ","엘지 V10","165000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6213.jpg","N/A"
"17083023","2017-06-01"," A1524 64GB ","아이폰6 플러스","395000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5894.jpg","판매가 완료된 상품 입니다."
"17083027","2017-06-01"," SM-N910S ","갤럭시 노트 4","157000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5884.jpg","판매가 완료된 상품 입니다."
"17083031","2017-06-01"," SM-N910L ","갤럭시 노트 4","140000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 만료 ","유심기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5905.jpg","N/A"
"17083036","2017-06-01"," SM-G955N 128GB ","갤럭시S8+","949000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6538.jpg","판매가 완료된 상품 입니다."
"17083039","2017-06-01"," SM-G935S 32GB ","갤럭시 S7 엣지","260000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6280.jpg","N/A"
"17083043","2017-06-01"," SM-N915S ","갤럭시 노트 엣지","150000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/5937.jpg","판매가 완료된 상품 입니다."
"17083053","2017-06-01"," A1784 128GB ","아이폰7플러스","920000","요금할인약정 불가","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6427.jpg","N/A"
"17083054","2017-06-01"," SM-G925K 32GB ","갤럭시 S6 엣지","176000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6039.jpg","판매가 완료된 상품 입니다."
"17083060","2017-06-01"," SM-G930L 32GB ","갤럭시 S7","245000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6290.jpg","판매가 완료된 상품 입니다."
"17083079","2017-06-01"," LG-F650K ","X스크린","98000","요금할인약정 가능","KT","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6329.jpg","N/A"
"17083081","2017-06-01"," SM-G920K 32GB ","갤럭시 S6","130000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6029.jpg","판매가 완료된 상품 입니다."
"17083091","2017-06-01"," SM-N920S 32GB ","갤럭시노트5","130000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","판매가 완료된 상품 입니다."
"17083098","2017-06-01"," SM-N910K ","갤럭시 노트 4","120000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5904.jpg","N/A"
"17083101","2017-06-01"," LG-F500S ","엘지 G4","70000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6031.jpg","N/A"
"17083109","2017-06-01"," A1784 32GB ","아이폰7플러스","690000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","미확인 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6426.jpg","N/A"
"17083111","2017-06-01"," SM-A710K ","갤럭시A7 2016","170000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6262.jpg","N/A"
"17083112","2017-06-01"," SM-G935S 32GB ","갤럭시 S7 엣지","350000","모름","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6280.jpg","N/A"
"17083113","2017-06-01"," LG-F800K ","V20","15900","모름","KT (나노유심) ","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6422.jpg","N/A"
"17083123","2017-06-01"," SM-T677NL ","갤럭시뷰","440000","요금할인약정 불가"," (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6273.jpg","판매가 완료된 상품 입니다."
"17083133","2017-06-01"," A1524 64GB ","아이폰6 플러스","364000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5894.jpg","판매가 완료된 상품 입니다."
"17083140","2017-06-01","  ","","300000","모름","","무상 보증기간 남음 ","N/A","미사용","박스 및 모든 구성품 포함","N/A","N/A"
"17083142","2017-06-01"," SM-G150NS ","갤럭시 폴더","69000","요금할인약정 가능","SKT (마이크로유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6122.jpg","판매가 완료된 상품 입니다."
"17083146","2017-06-01"," SM-A500S ","갤럭시A5","85000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6009.jpg","N/A"
"17083150","2017-06-01"," A1778 128GB ","아이폰7","690000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6425.jpg","판매가 완료된 상품 입니다."
"17083152","2017-06-01"," LG-F600S ","엘지 V10","155000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6206.jpg","N/A"
"17083153","2017-06-01"," SM-G935K 32GB ","갤럭시 S7 엣지","310000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6293.jpg","N/A"
"17083154","2017-06-01"," LGM-K120S ","X300","115000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6498.jpg","N/A"
"17083160","2017-06-01"," SM-G920K 32GB ","갤럭시 S6","160000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6029.jpg","N/A"
"17083163","2017-06-01"," LGM-G600K ","G6 64GB","590000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6522.jpg","판매가 완료된 상품 입니다."
"17083169","2017-06-01"," SM-G930S 32GB ","갤럭시 S7","425000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6269.jpg","N/A"
"17083182","2017-06-01"," SM-G928S 32GB ","갤럭시S6 엣지플러스","129000","모름","SKT (나노유심) ","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6125.jpg","N/A"
"17083184","2017-06-01"," SM-N920S 32GB ","갤럭시노트5","240000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","N/A","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17083185","2017-06-01"," SHW-A305D ","미니멀폴더 A305","39000","요금할인약정 가능","SKT | KT | LG U+","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5961.jpg","판매가 완료된 상품 입니다."
"17083187","2017-06-01"," SM-G930S 32GB ","갤럭시 S7","425000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6269.jpg","판매가 완료된 상품 입니다."
"17083190","2017-06-01"," SM-N920K 32GB ","갤럭시 노트5","260000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6148.jpg","판매가 완료된 상품 입니다."
"17083191","2017-06-01"," LG-F800S ","V20","250000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6414.jpg","판매가 완료된 상품 입니다."
"17083193","2017-06-01"," SCH-W750 ","햅틱팝","33000","모름","SKT","무상 보증기간 만료 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/4568.jpg","N/A"
"17083197","2017-06-01"," LG-F800L ","V20","260000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","유심기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6423.jpg","판매가 완료된 상품 입니다."
"17083208","2017-06-01"," SM-G930L 32GB ","갤럭시 S7","270000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6290.jpg","판매가 완료된 상품 입니다."
"17083209","2017-06-01"," SM-N920S 32GB ","갤럭시노트5","220000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17083210","2017-06-01"," LG-F740L ","X스킨","60000","모름","LG U+","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6399.jpg","N/A"
"17083211","2017-06-01"," SM-N900S 32GB ","갤럭시 노트3","129000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6308.jpg","N/A"
"17083216","2017-06-01"," SM-N910L ","갤럭시 노트 4","140000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5905.jpg","N/A"
"17083219","2017-06-01"," SM-N920S 32GB ","갤럭시노트5","143000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","판매가 완료된 상품 입니다."
"17083223","2017-06-01"," SM-G610S ","갤럭시온7 2016","170000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6474.jpg","N/A"
"17083247","2017-06-01"," SHW-A301S ","미니멀 폴더 A301S","40000","요금할인약정 가능","SKT","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5599.jpg","판매가 완료된 상품 입니다."
"17083248","2017-06-01"," SM-G925L 64GB ","갤럭시 S6 엣지","170000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6050.jpg","판매가 완료된 상품 입니다."
"17083250","2017-06-01"," SCH-W910 ","VVIP","50000","요금할인약정 불가","SKT","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/4631.jpg","판매가 완료된 상품 입니다."
"17083258","2017-06-01"," SM-G935S 32GB ","갤럭시 S7 엣지","310000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6280.jpg","판매가 완료된 상품 입니다."
"17083259","2017-06-01"," LG-F800L ","V20","430000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6423.jpg","N/A"
"17083260","2017-06-01"," SM-G920L 32GB ","갤럭시 S6","170000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6030.jpg","N/A"
"17083267","2017-06-01"," SHV-E210S 32GB ","갤럭시 S3 LTE","35000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5312.jpg","판매가 완료된 상품 입니다."
"17083268","2017-06-01"," SM-N910K ","갤럭시 노트 4","170000","모름","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5904.jpg","N/A"
"17083273","2017-06-01"," SM-G925L 64GB ","갤럭시 S6 엣지","200000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6050.jpg","판매가 완료된 상품 입니다."
"17083275","2017-06-01"," SM-R735S ","기어S2 클래식 3G","130000","요금할인약정 불가","SKT","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6171.jpg","N/A"
"17083277","2017-06-01"," SM-G920S 32GB ","갤럭시 S6","180000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6028.jpg","판매가 완료된 상품 입니다."
"17083285","2017-06-01"," SM-G920L 32GB ","갤럭시 S6","150000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6030.jpg","N/A"
"17083286","2017-06-01"," SM-G920L 32GB ","갤럭시 S6","160000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6030.jpg","N/A"
"17083292","2017-06-01"," SM-G920K 32GB ","갤럭시 S6","180000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6029.jpg","판매가 완료된 상품 입니다."
"17083295","2017-06-01"," SM-G150NK ","갤럭시 폴더","145000","모름","KT (마이크로유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6123.jpg","판매가 완료된 상품 입니다."
"17083297","2017-06-01"," SM-G920S 32GB ","갤럭시 S6","190000","요금할인약정 가능","SKT (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6028.jpg","판매가 완료된 상품 입니다."
"17083300","2017-06-01"," LG-F470K ","G3 비트","46000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5845.jpg","판매가 완료된 상품 입니다."
"17083302","2017-06-01"," A1784 128GB ","아이폰7플러스","930000","모름","SKT | KT | LG U+ (나노유심) ","미확인 ","N/A","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6427.jpg","N/A"
"17083303","2017-06-01"," SM-G930K 32GB ","갤럭시 S7","290000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6288.jpg","N/A"
"17083305","2017-06-01"," A1778 128GB ","아이폰7","700000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6425.jpg","N/A"
"17083307","2017-06-01"," LG-F470K ","G3 비트","150000","요금할인약정 가능","KT (마이크로유심) ","미확인 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/5845.jpg","N/A"
"17083313","2017-06-01"," SM-N920S 32GB ","갤럭시노트5","310000","모름","SKT (나노유심) ","무상 보증기간 만료 ","N/A","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17083318","2017-06-01"," LG-F700S ","엘지G5","198000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6270.jpg","N/A"
"17083323","2017-06-01"," LG-SH860 ","와인폰3","40000","요금할인약정 불가","SKT","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/4665.jpg","판매가 완료된 상품 입니다."
"17083332","2017-06-01"," LG-KU2800 ","와인","40000","요금할인약정 불가","KT","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5005.jpg","판매가 완료된 상품 입니다."
"17083333","2017-06-01"," SPH-W8300 ","매직홀","40000","요금할인약정 불가","KT","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/4634.jpg","판매가 완료된 상품 입니다."
"17083334","2017-06-01"," SHW-A305D ","미니멀폴더 A305","40000","요금할인약정 불가","SKT | KT | LG U+","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5961.jpg","판매가 완료된 상품 입니다."
"17083338","2017-06-01"," SM-G610L ","갤럭시온7 2016","129000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6476.jpg","판매가 완료된 상품 입니다."
"17083342","2017-06-01"," SM-G955N 64GB ","갤럭시S8+","899000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6515.jpg","판매가 완료된 상품 입니다."
"17083348","2017-06-01"," SM-T375L ","갤럭시 탭E","138000","요금할인약정 불가","LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6271.jpg","판매가 완료된 상품 입니다."
"17083351","2017-06-01"," SM-N920S 32GB ","갤럭시노트5","218000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","판매가 완료된 상품 입니다."
"17083354","2017-06-01"," SM-J510L ","갤럭시J5 2016","115000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6374.jpg","판매가 완료된 상품 입니다."
"17083367","2017-06-01"," SM-G920S 64GB ","갤럭시 S6","200000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6041.jpg","N/A"
"17083369","2017-06-01"," A1687 64GB ","아이폰6s 플러스","440000","요금할인약정 불가","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6184.jpg","판매가 완료된 상품 입니다."
"17083371","2017-06-01"," SM-J710K ","갤럭시J7 2016","200000","모름","KT (마이크로유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6371.jpg","판매가 완료된 상품 입니다."
"17083402","2017-06-01"," SM-T378L ","갤럭시탭E 블랙","170000","모름","LG U+","무상 보증기간 남음 ","N/A","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6556.jpg","판매가 완료된 상품 입니다."
"17083404","2017-06-01"," SM-N916K ","갤럭시 노트4S-LTE","155000","모름","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6016.jpg","판매가 완료된 상품 입니다."
"17083405","2017-06-01"," SM-N920L 32GB ","갤럭시 노트5","300000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6151.jpg","판매가 완료된 상품 입니다."
"17083408","2017-06-01"," SM-A700S ","갤럭시A7","90000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6018.jpg","판매가 완료된 상품 입니다."
"17083413","2017-06-01"," SM-T280 ","갤럭시탭A","130000","요금할인약정 불가","","무상 보증기간 남음 ","N/A","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6394.jpg","판매가 완료된 상품 입니다."
